activities,content_type,creation_time,id,is_branded_content,lang,link_attachment.caption,link_attachment.description,link_attachment.link,link_attachment.name,match_type,mcl_url,modified_time,multimedia,post_owner.type,post_owner.id,post_owner.name,post_owner.username,shared_post_id,statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views,statistics.views_date_last_refreshed,statistics.wow_count,surface.type,surface.id,surface.name,surface.username,text
,photos,2025-01-31T17:00:04+00:00,1012931587536991,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1012931587536991/,2025-01-31T17:00:38+00:00,"[{""id"":""1041902591077441"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsPSPkp2WKs-fzqIljlg43uyAmKPigGsPzKWMHO-ViUR7vDZBI7MTNQeu3jyaK6LAAce6sCNp6-qdjAZbumIeRKQe2B_GGhRlzxfIraNnynsusAqj14B3aUKjv9y3amHtZd7IeSy6MZLdeOFumgbg""}]",page,1555246815243984,DieBasis,diebasispartei,,0,0,10,3,76,2,81,0,23,1021,2025-02-01,0,page,1555246815243984,DieBasis,diebasispartei,"🎲 Meinungsfreiheit ist kein Spiel und darf keine gefährlichen Konsequenzen haben!

Diffamierung, Zensur und Angst haben in einer Demokratie keinen Platz.

🟩🟩🟦🟦🟥🟥🟧🟧

🗳️ Am 23. Februar: Wähle dieBasis, wenn du in einer freiheitlichen, achtsamen und basisdemokratischen Welt leben willst.

📖 Unser Programm findest du hier: diebasis.de/wahlprogramm-2025

#diebasis #meinungsfreiheit #demokratie #hausdurchsuchung #bundestagswahl #btw2025"
,videos,2025-01-31T16:57:33+00:00,1519517115401774,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1519517115401774/,2025-01-31T19:29:09+00:00,"[{""id"":""488598717621279"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtH6s34p8-8EtmWCJ1hM5H9Qb_G-iHETHsXKdnv_9vgWzBtJRW10N5akJa0yLYHWeReeD8Rnk57fQzaNrqq1keXg53QWtNRsNIo4VQrMObokN1sq91iOjkBjmgGyYquP5Aww_wf2Nc2xXbQDKF5""}]",page,392030636531909,"Olaf Scholz",olafscholz,,352,0,1656,282,797,59,1504,11,206,22048,2025-02-01,3,page,392030636531909,"Olaf Scholz",olafscholz,"In dieser Woche ist im Bundestag etwas sehr Wertvolles zerbrochen - der Konsens aller Demokratinnen und Demokraten: Wir machen in unseren Parlamenten niemals gemeinsame Sache mit den extremen Rechten.
Was wir dagegen tun können  - aus der Mitte und für die Mitte -  ist Anstand und Vernunft hochzuhalten."
,videos,2025-01-31T16:55:48+00:00,835562765358065,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/835562765358065/,2025-01-31T16:59:37+00:00,"[{""id"":""984155497000233"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtUAOhOjse0ZL8qCcLrJYXy1Kq-N4d7N3isMZFfbdKHUPseFydkJIIJ9TGonbf-45wUUnGFaqoCO6W1x46gYdSHSQ9FHrQle___SiegG99iTZGj9NifZxzoX9wYxYKmJahBeIKDX9cXf9dTBa-E""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,3,0,223,9,1294,33,1340,0,252,15773,2025-02-01,1,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,"Was hier im politischen Berlin in den letzten Tagen abgegangen ist, lässt die große Mehrheit der Bürger mit Entsetzen zurück. Die Mehrheit im Land wünscht sich eine Begrenzung der Migration. Doch statt darüber zu reden, wie wir die Probleme lösen, geht es nur noch darum, wer mit wem abgestimmt hat! Eine bessere Wahlkampfhilfe als diese hysterische Debatte hätte sich die AfD gar nicht vorstellen können. Das nehmen Grüne und SPD aus billigem Wahlkampfkalkül in Kauf.

Warum ich das schäbig finde, wir dem Zustrombegrenzungsgesetz zugestimmt haben, aber auch Merz kein Problem lösen will, begründe ich in meiner Rede heute im Bundestag.

#BSW #UnserLandVerdientMehr #migration #politik #SahraWagenknecht"
,photos,2025-01-31T16:54:41+00:00,1273416360382260,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1273416360382260/,2025-01-31T16:54:41+00:00,"[{""id"":""1423136081989975"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZu29lnblfYPeNwRlfHYMzc88f9d1o1LW27r08YiwWfpVGWC4kWN9bYehC06iwxy73HuGOR3Tx6_cpNCyKxN9qJKUHwp66EVu6oBNzccn96dYAY0cVcxbcFgHDi1R07S4SVCdNJgxKZfE1W5EPw1pA""}]",page,7562946647096631,WerteUnion,WerteUnionFoerderverein,,0,0,108,10,378,1,389,0,24,7568,2025-02-01,0,page,7562946647096631,WerteUnion,WerteUnionFoerderverein,"Die erste WerteUnion-Rede im Deutschen Bundestag!
Dr. Dirk Spaniel sprach zum später gescheiterten Zustrombegrenzungsgesetz und versprach: Wir kommen in die Parlamente!

https://x.com/AlexWallasch/status/1885343321746186628"
,videos,2025-01-31T16:48:35+00:00,3734121300170505,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3734121300170505/,2025-02-03T22:11:33+00:00,"[{""id"":""3734121300170505"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvTur3hkvR5HQCPnwbWCArg-rb80v1SHymZ1woT_nCZRx2_4NHzVzPTACKe382YQBAxjhsLFo3oEddDQqPiA4SiYe6JQfoD1rl3C-Ztsi8riiA0APXgIgsNGrfrBosybrs0ES7vL-tYUK1fU59kDQ""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,81,0,1255,214,764,56,1128,9,45,30946,2025-02-01,4,page,880355130153678,"Friedrich Merz",MerzCDU,"Pressestatement im Deutschen Bundestag"
,videos,2025-01-31T16:41:27+00:00,1018585136981416,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1018585136981416/,2025-01-31T17:58:20+00:00,"[{""id"":""2372909133147175"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtiSNWhlRr9h-W7nIsLJ2bSEMGDDfJTavRwNgcQR8GTo0KfW6QKuGIjwcaUA0Z7p3ooLilVMbNpvwr9v54UBTlQeJDShhZ-hlEjlq_35Rp1pK1ay6IaCZqLQBudjn271lewP6di027T9uNxYuq7Qg""}]",page,2590514261105616,FDP,FDP,,22,0,954,67,3203,24,3320,2,515,83388,2025-02-01,2,page,2590514261105616,FDP,FDP,"Wir müssen die Probleme im Land lösen und nicht verschleppen!"
,photos,2025-01-31T16:35:44+00:00,946858633821815,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/946858633821815/,2025-01-31T22:55:13+00:00,"[{""id"":""625839536600552"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZslcIZKBWCVr994T5QbrjcasKUa__EUjyS84oAVxGebTOPwRHD9RGWfFzsvJwQRm3UExgWupWzUNtDWZgw7Bt7_rYQro6axCpeucxc4szWv6PYuKw_pwl8NVxVb1vMWUM3otpR41vwM-fH_uYMp""}]",page,1459050451333572,CDU,CDU,,64,0,1991,555,1943,28,2603,8,334,49180,2025-02-01,5,page,1459050451333572,CDU,CDU,"Mannheim, Solingen, Magdeburg und Aschaffenburg: Wir erleben gegenwärtig eine neue Dimension der Gewalt. Solche Taten dürfen nie Normalität werden. Sicherheit für alle Menschen ist die wichtigste Aufgabe unseres Staates. Deswegen ist jetzt Handeln geboten. Die Menschen unterstützen uns dabei, Deutschland wieder sicher zu machen.

Zwei Drittel der Menschen in Deutschland stehen hinter unserem Kurs für mehr Sicherheit und einen Stopp der illegalen Migration. Das heißt: Zwei von drei Bürgern in unserem Land sind für einen Politikwechsel, wie ihn die CDU heute in das Parlament eingebracht. Wir halten unser Wort.
Heute konnten wir den Politikwechsel noch nicht umsetzen. Wir verlieren Zeit, um Deutschland endlich wieder sicher zu machen. Leider waren weder SPD noch Grüne bis zuletzt bereit, über mehr Sicherheit und den Stopp illegaler Migration zu entscheiden. Nach heute ist klar: Wer mehr Sicherheit will, wer die illegale Migration stoppen will, muss am 23. Februar mit beiden Stimmen CDU wählen. Nur eine starke CDU ist in der Lage, die Probleme unseres Landes aus der Mitte des Parlaments zu lösen.

Es sind keine einfachen Zeiten für unser Land. Das wissen wir. Wir können dieses Thema nicht den Extremisten überlassen. Wir müssen aus der Mitte unserer Gesellschaft handeln."
,photos,2025-01-31T16:27:14+00:00,1143666877293971,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1143666877293971/,2025-02-01T08:19:49+00:00,"[{""id"":""9082067745162449"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZubNq2upJ3cBM-BJF4aGfGeZCLcgi3aBFtSNe3XyFh1xzGilO3UGxuOd1L7Zy-0zYnsSo9DpIqj7sxelE0ZTnmtYCV9LDZ8zHtlgBL_A7BqJenFD_nhXDXrWoF91CZ4YpRd8ax0g-rzpXqDZeU0FQ""}]",page,320290480623589,SPD,SPD,,509,0,2113,957,1230,44,2759,14,262,36840,2025-02-01,5,page,320290480623589,SPD,SPD,"Friedrich Merz hat sich verzockt und hinterlässt einen Scherbenhaufen. Sein Tabubruch endet in der Sackgasse. Es gibt für die Mitte in Deutschland einen anderen Weg. Olaf Scholz ist ein Kanzler für die Mitte. Wir machen Politik für die Mitte. Für wirtschaftliches Wachstum, stabile Renten und mehr Netto für harte Arbeit. Mit Anstand und Vernunft. Ohne Rechtsextreme. #MittestattMerz"
,links,2025-01-31T16:13:15+00:00,1632501254133624,false,en,x.com,,https://x.com/ulfposh/status/1885290776969564623?s=12&t=9HQuVlAlOkaJICfgBRoJ5Q,x.com,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1632501254133624/,2025-01-31T16:13:39+00:00,,page,7562946647096631,WerteUnion,WerteUnionFoerderverein,,0,0,10,0,48,0,48,0,5,1330,2025-02-01,0,page,7562946647096631,WerteUnion,WerteUnionFoerderverein,"Dieter Nuhr durchschaut, was heute im Bundestag abgelaufen ist. 
„Für’s Dschungelcamp zu spät.“"
,photos,2025-01-31T16:00:09+00:00,1124017366090587,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1124017366090587/,2025-02-02T15:36:32+00:00,"[{""id"":""2325204447853536"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtskoqyEdVF9IMfayyhHpgNICtlfn4E0nAQHK3MkECaVIy5Mu9JsCKUnz5bqlvndtvt00QZ7EiyFNmJ3zqW7s5Vdj0HqXociWRFQuVszlMS_MLNwd5BPbjl-BN2uzHmxSODhg__9lsvfaXOPVpv8g""}]",page,318861177840502,"PARTEI MENSCH UMWELT TIERSCHUTZ",Tierschutzpartei,,144,0,63,0,49,1,260,63,223,2558,2025-02-01,3,page,318861177840502,"PARTEI MENSCH UMWELT TIERSCHUTZ",Tierschutzpartei,"Marokko, Gastgeber der Fußball-WM 2030, will drei Millionen Straßenhunde töten, um das Land für Tourist:innen „präsentabler“ zu machen. Geplant sind grausame Methoden wie Erschießen und Vergiften. Das Ziel: Die „Säuberung“ der Städte vor dem Turnier.

Diese Pläne sind ein Skandal! Wir fordern stattdessen:
- Keine Tötungen!
- Humane Alternativen wie Kastrationsprogramme.
- Die FIFA in die Verantwortung nehmen: Tierschutz statt Tierleid!

Tierschützer:innen weltweit, darunter Dr. Jane Goodall, sind entsetzt und rufen zum Protest auf. 

Auch du kannst helfen, indem du die folgende Petition unterzeichnest: https://innn.it/stoppt-das-toten-der-hunde-in-marokko

Kein Lebewesen sollte für ein Sportevent leiden müssen!"
,videos,2025-01-31T15:24:41+00:00,1332449267761342,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1332449267761342/,2025-01-31T15:25:01+00:00,"[{""id"":""650225910767139"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsScKOj5njWWNVKqt8SQoQODMOnmbBN14CJGd_T-XZkgO-8fSq8Sql6aqm74Dk4e1f9g-9-rsKrbbJQ78Eu7I4gIj47OcupAbcHGg33YoVsoXX3xFIkLy310ftTK9hL2Y1-vqmO7DsMmqOzcxOk""}]",page,1459050451333572,CDU,CDU,,27,0,789,120,469,7,627,2,31,17987,2025-02-01,2,page,1459050451333572,CDU,CDU,"Friedrich Merz appelliert an SPD und Grüne: „Wir müssen zu Lösungen kommen, dass sich die Menschen in unserem Land wieder sicher fühlen."""
,videos,2025-01-31T15:23:17+00:00,1357551938713763,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1357551938713763/,2025-01-31T22:02:05+00:00,"[{""id"":""1899817224178823"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZt9LW-Y3_9kKxkvse2xsdMiJdXxMwKxge6inFsN_4OPuMM-6uZmXwQGMLgkHvn_wEKtvBYNUNWAqK8fVqcFPiTArcGGo04wuLfV5jnEwtwHicU4ET4n1Qtj9K59lnXnz3uKEFqKy-KZQT5DnCUZzg""}]",page,1459050451333572,CDU,CDU,,24,0,121,36,198,2,265,5,11,8396,2025-02-01,0,page,1459050451333572,CDU,CDU,"Das Zustrombegrenzungsgesetz  part 4"
,videos,2025-01-31T15:23:16+00:00,9059118880832581,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/9059118880832581/,2025-01-31T15:26:10+00:00,"[{""id"":""986547853338842"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtnoD-dPlNwYvIw_rrGlu8etPO-Fl2f0QnffboFmBOmXzYnRNkOGUcjLSS2xpzMDXDzSFIYuVuoW_I6GWdKc0cMU8FEq3UHDn5Zmuuqz3Y8nHzTg0lEx3VGqXGtyjZ36g3uUOKxNMiVVtbqnOi4""}]",page,1459050451333572,CDU,CDU,,14,0,89,28,207,2,255,4,20,6606,2025-02-01,0,page,1459050451333572,CDU,CDU,"Das Zustrombegrenzungsgesetz  part 3"
,videos,2025-01-31T15:23:15+00:00,971703041067708,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/971703041067708/,2025-01-31T15:26:47+00:00,"[{""id"":""2977226129108807"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvOOnyRhtKQuclOeEHOH3CtM3HpAlQAsnO_UccqmFRJ_b1nGBaYaaLDf0SC-vuYT1q7rY_W1Ni-qPdw1eciGQhNGfAhIn-heZdLJ9ysiyGR49_Iwj2yxS5nH8AvqRV9r8FqvbkLHgM7C0OwSWV3RQ""}]",page,1459050451333572,CDU,CDU,,16,0,128,18,269,4,309,2,26,6022,2025-02-01,0,page,1459050451333572,CDU,CDU,"Das Zustrombegrenzungsgesetz  part 2"
,videos,2025-01-31T15:23:14+00:00,2021879421639576,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2021879421639576/,2025-02-01T08:09:38+00:00,"[{""id"":""1268326811717723"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtMfzM5Un__fq9UFW84pMOUlY7kVZP-DWBENQG_65oua3NL82CS100Y9tZM8SCQtF5VNyQ_7lpfm8neXRAGMkhPgzdJ2gK99FgTeyihfZWVVOI9UI_AA9xo-0k235mAxyqNRtCIm8Tx_Z2usQBWaQ""}]",page,1459050451333572,CDU,CDU,,13,0,96,20,171,4,210,2,6,3823,2025-02-01,0,page,1459050451333572,CDU,CDU,"Das Zustrombegrenzungsgesetz  part 1"
,videos,2025-01-31T15:22:14+00:00,2070628653405698,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2070628653405698/,2025-01-31T16:54:45+00:00,"[{""id"":""1350058209338712"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsBUWDfNzTka-cJsaeUcVFY3VPoy304iY30zKHaSehoCU1MGoolrg0wSMGnalonO46IDY629dDI-LElOLXWNDnyZKnKgZs_qR6X7Im1Pb2r2Om-Nyt2RusqBqr7UYd_dVYWY6BtJOGTNhvWeilvyg""}]",page,1459050451333572,CDU,CDU,,21,0,350,55,706,14,800,2,127,11214,2025-02-01,2,page,1459050451333572,CDU,CDU,"Das Zustrombegrenzungsgesetz: Drei Vorschläge, einer sogar schon beschlossen - auch von der SPD. Einer vom Kanzler angekündigt. Und jetzt wollen SPD und Grüne davon nichts mehr wissen? Das kann nicht Ihr Ernst sein!"
,videos,2025-01-31T15:12:37+00:00,605810328749814,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/605810328749814/,2025-01-31T15:57:51+00:00,"[{""id"":""1004459871712506"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZt3BYSgfkVHKZJw00YqhpDlYtOkMruQPKqRLDqxoTf_Pqz5ZiRMwEobyGTRvGv6fSumC3b5zvOHWoiRb3Qz90gRr7xrSzy5xDOfgoTwF1fQ2LY8gQwhVS3QjKPsHGfanMG9MnCxaIWEYldnIcZgSw""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,54,0,913,128,1179,21,1390,5,64,22743,2025-02-01,3,page,880355130153678,"Friedrich Merz",MerzCDU,"„Das Zustrombegrenzungsgesetz enthält drei konkrete Vorschläge, die Deutschland sicherer machen. Wie kann man da dagegen sein?“ (tm)"
,photos,2025-01-31T15:03:28+00:00,1542000049795806,false,en,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1542000049795806/,2025-01-31T15:41:23+00:00,"[{""id"":""598619086467406"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZt7CnSXqxkbk54ZEPP3R-qpC9J8AUkxEHt5MekxBGYKo-DgPtZzP71KpayNKqMrCGvuSoib8bI10CRiiOQ4ZTKdkMQFkFYtPOkdKgCa2dauNvGi9JiDnSpOmHXks_x2FyZVzFLctPSH8HNt9rXd""}]",page,706442828288378,"Die PARTEI",DiePARTEI,,0,0,33,85,412,4,502,0,49,12142,2025-02-01,1,page,706442828288378,"Die PARTEI",DiePARTEI,Smiley!
,videos,2025-01-31T14:55:34+00:00,1315477169664462,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1315477169664462/,2025-01-31T15:23:47+00:00,"[{""id"":""1127855651889396"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZubKOFEfw07Bxp5e1PfgJbuHxY11LbaHOLlR7DBsrgy3AKBvbhxc8NHHiIzTt5bXkKXzb7VlcARh9cpKrN7VLWoYnth_8tntKZa_1EcOfzqujrBFI7PSgihNVkgyNaJrMard_c2AXMgnoXocplm6A""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,45,0,847,85,1782,22,1939,3,69,27430,2025-02-01,2,page,880355130153678,"Friedrich Merz",MerzCDU,"„Wenn wir heute auseinandergehen und in diesem Gesetz keine Entscheidung getroffen wird, was soll denn die Bevölkerung davon halten, wenn der Bundestag noch nicht einmal in kleinen Schritten in der Lage ist, eine Entscheidung zur Begrenzung des Zustroms in die Bundesrepublik Deutschland zu treffen?“ (tm)"
,videos,2025-01-31T14:47:50+00:00,1153571392357534,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1153571392357534/,2025-01-31T18:22:16+00:00,"[{""id"":""550385128056096"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuFTJN1hrJwCdx46QrbxYCsskoRCD1p3eS2J_LY3ZgmCH_fy4LLLpO_XWLlSfygvST88u2KSQYgBpugoVbaLNqx9l44_wy3biX974U-p3keYc4SmZp55rs6YWN1NYGIMmT4rYrodlIqsBz9gmMy""}]",page,320290480623589,SPD,SPD,,181,0,778,297,422,19,926,3,80,19767,2025-02-01,4,page,320290480623589,SPD,SPD,"Mitte statt Merz."
,videos,2025-01-31T14:41:54+00:00,1283301359603086,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1283301359603086/,2025-01-31T14:48:18+00:00,"[{""id"":""1346757066738981"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZu9VMfRsCw38oQM_kAM_KuLsCzKOZvEFg4SGaCQuJ5d-rPWpZ5z79u4gYkf3Ir5i7r0fVlTMEiQaRHhSt_uBsBWbxncqK_QOVmJ_HLmGZv3ZLEtDZDndFh7WlEYJ7jlHSz2EOXW2cz2zcn_Fq-K5g""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,42,0,937,76,1663,18,1805,3,86,24544,2025-02-01,3,page,880355130153678,"Friedrich Merz",MerzCDU,"„Die Menschen draußen wollen nicht, dass wir hier untereinander Streit über die AfD austragen. Sie wollen, dass wir zu Lösungen kommen in den Fragen, die den Lebensalltag der Menschen Tag für Tag beschäftigen. Wir wollen vor allen Dingen, dass wir zu Lösungen kommen, dass sich die Menschen in unserem Lande wieder sicher fühlen können.“ (tm)"
,photos,2025-01-31T13:31:42+00:00,2164931147273500,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2164931147273500/,2025-02-01T01:16:08+00:00,"[{""id"":""489490257244737"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv-HvhikQEM9wblQPPZRjZJunSOCFHReOqLKhGqb_tqWlT93R5mJy90srFdy5XcFe3yzOz-8QtufNP6TP1HQQpc5QgKOrurEpxnjJINflJk3qPM2aDHAQszSVzHXTKvnUclMpWF98jk5T7S61zj""}]",page,228685293586150,"Christian Lindner",lindner.christian,,43,0,1100,246,1364,5,1674,16,93,42551,2025-02-01,0,page,228685293586150,"Christian Lindner",lindner.christian,"Wir haben alles versucht. Leider gab es bei Grün-Rot keine Bereitschaft, über eine konsequente Wende in der Migrationspolitik zu sprechen. Es liegt nun bei den Wählern am 23. Februar. TL #jetztFDP"
,videos,2025-01-31T13:22:44+00:00,1641823696708683,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1641823696708683/,2025-01-31T15:04:54+00:00,"[{""id"":""1641823696708683"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtAxrl866zN8Fth6sLPS51dkxx-sQHwfM-nIOkuVRGB4F2iy67A_lxgiaWfjJETc84TIIVnc2DGmhT3-Z1Z05_eRoG2rmrwsu76ism53a-PiM-ZR70VzWR6lnWk41FBdORiN18F4eNWl_wShBogyw""}]",page,320290480623589,SPD,SPD,,0,0,1,1,1,1,3,0,1,,,0,page,320290480623589,SPD,SPD,
,videos,2025-01-31T13:19:28+00:00,539960535038323,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/539960535038323/,2025-02-04T06:06:21+00:00,"[{""id"":""539960535038323"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuGdjHOZfKM1bgjna6N21XaCaNyii4fNbWqNPS7-fGocp6XsXfJ01X4X87v0gU0U71rKLp0mOrxpEDgzn0KUXBbua6TTpCvTSDv9GzBwm5zaIlg2QKvIhQmfN3qRQwGCY14FrjNgZi6DRY0tUlk""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,97,0,877,31,922,93,1146,3,107,17118,2025-02-01,0,page,880355130153678,"Friedrich Merz",MerzCDU,"#Merzrede im Deutschen Bundestag"
,videos,2025-01-31T12:55:35+00:00,1169086171600298,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1169086171600298/,2025-02-02T23:38:07+00:00,"[{""id"":""1169086171600298"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuKzU2uIG376qjlUf3xPSKEOWIZCDXlR8CjIWolEU4JdPehsCIfG8Sayg1jiZeHBE0k9m_lnfyVCyL53nJterR3ZMV1V0gaNEQcIt1rUAc6rRdMHeXbC_mN96lBG7LP_Fqm1r-REHWqcseV2-KW1A""}]",page,1089863868701230,"Die Linke",linkspartei,,0,0,0,0,0,0,0,0,0,,,0,page,1089863868701230,"Die Linke",linkspartei,
